1 [0.28529291265977097, 0.22246293838601125, 0.20975009078482662, 0.1962174560442969, 0.1837603805747567, 0.20600844612570243, 0.17586148005283236, 0.20413693282556675, 0.24762344647112589, 0.21093140378412367, 0.2515416890099698, 0.22101245412808773, 0.21023893568900112, 0.2354037283119264, 0.1769826014521906, 0.18070676734904167, 0.20715031162341602, 0.18650337595099564, 0.20986535475712534, 0.2286030072078604]
2 [0.2006863440234787, 0.21339437595119798, 0.20781041186507984, 0.16021612842761845, 0.21156830891085293, 0.2028758202348163, 0.21295027640734177, 0.21093140378412367, 0.21344631334395148, 0.2103828498342329, 0.19189039594022575, 0.20715031162341602, 0.20600844612570243, 0.20413693282556675, 0.1962174560442969, 0.18650337595099564, 0.1837603805747567, 0.18070676734904167, 0.20432475625652474, 0.17586148005283236]
3 [0.22655685994798555, 0.19806448770833845, 0.21154928896927, 0.2051503623786068, 0.19368853216056645, 0.21339437595119798, 0.21320312997870589, 0.20715031162341602, 0.20600844612570243, 0.20432475625652474, 0.20413693282556675, 0.2028758202348163, 0.2006863440234787, 0.19668118865756679, 0.19189039594022575, 0.20554995998161318, 0.1837603805747567, 0.18070676734904167, 0.20090314886352814, 0.16021612842761845]
4 [0.21154928896927, 0.20600844612570243, 0.21093016918563867, 0.21950576335964667, 0.21952215359690602, 0.21548304716941244, 0.18511751555372602, 0.2051503623786068, 0.20432475625652474, 0.20413693282556675, 0.2028758202348163, 0.20090314886352814, 0.19543805377584492, 0.19806448770833845, 0.21521315301994692, 0.19368853216056645, 0.19189039594022575, 0.1743306544900955, 0.18120680823481702, 0.16021612842761845]
5 [0.20256641997882252, 0.2905234240287929, 0.19493420993396945, 0.1935822649296434, 0.19354575824092277, 0.1987941124332222, 0.19425424192623345, 0.2051503623786068, 0.21804898013947072, 0.20413693282556675, 0.2028758202348163, 0.19703169308081608, 0.19806448770833845, 0.19543805377584492, 0.19368853216056645, 0.18962640273571205, 0.18511751555372602, 0.18120680823481702, 0.1816344718996697, 0.16021612842761845]
6 [0.21698570655694288, 0.1867290037669133, 0.17082817088470625, 0.16973944954606943, 0.18384982739383304, 0.20501760327477025, 0.1987941124332222, 0.19502438330155888, 0.19703169308081608, 0.19543805377584492, 0.19493420993396945, 0.19425424192623345, 0.19368853216056645, 0.1865098001287082, 0.19354575824092277, 0.18962640273571205, 0.18511751555372602, 0.1816344718996697, 0.18120680823481702, 0.16021612842761845]
7 [0.16021612842761845, 0.16973944954606943, 0.17371813634253952, 0.19493420993396945, 0.18402106677462995, 0.16807621818743476, 0.19493420993396945, 0.19425424192623345, 0.1843216580340856, 0.19354575824092277, 0.18373931310364708, 0.17187151101808384, 0.1865098001287082, 0.17154987498520347, 0.18384982739383304, 0.1816344718996697, 0.1894529927408946, 0.18647638204715256, 0.16973944954606943, 0.16021612842761845]
8 [0.19194090507349865, 0.18469300425429394, 0.17919341422136498, 0.17857639035825582, 0.17002061703172505, 0.1814478256675685, 0.18647638204715256, 0.2121959230149215, 0.158022219601577, 0.18384982739383304, 0.18373931310364708, 0.1700300192698631, 0.1925437748141438, 0.17187151101808384, 0.17154987498520347, 0.23026320421445795, 0.16973944954606943, 0.19930298666678675, 0.16021612842761845, 0.16021612842761845]
9 [0.17318215944640208, 0.16054590288360876, 0.18464464587812335, 0.1645647710340523, 0.18818297522608024, 0.14056924241476498, 0.1954491034604815, 0.15358562002531115, 0.18373931310364708, 0.1814478256675685, 0.17919341422136498, 0.17857639035825582, 0.17187151101808384, 0.17154987498520347, 0.1700300192698631, 0.17002061703172505, 0.16973944954606943, 0.16021612842761845, 0.16021612842761845, 0.158022219601577]
10 [0.19299873385625982, 0.1599709305662181, 0.19533883373629188, 0.17748573061839648, 0.17561316168408636, 0.19364043438124634, 0.2328947290961745, 0.17318215944640208, 0.17187151101808384, 0.17154987498520347, 0.1700300192698631, 0.19094118675787722, 0.16919945316555704, 0.1645647710340523, 0.17630459685406785, 0.166313931353706, 0.16021612842761845, 0.158022219601577, 0.1731608611509389, 0.14056924241476498]
11 [0.17366856525206778, 0.18535250773117867, 0.20025816631647592, 0.17563533916082513, 0.19575392877480155, 0.16920419355909724, 0.17630459685406785, 0.17561316168408636, 0.16406712687185904, 0.191180982087782, 0.17187151101808384, 0.17154987498520347, 0.1700300192698631, 0.19425040771311156, 0.166313931353706, 0.17528309321984686, 0.16021612842761845, 0.17408424908800477, 0.158022219601577, 0.14056924241476498]
12 [0.17154987498520347, 0.1813334362786596, 0.16815030602405626, 0.1995500067512509, 0.20504833306484507, 0.1544833566564281, 0.17563533916082513, 0.1710232891362421, 0.17528309321984686, 0.17408424908800477, 0.17366856525206778, 0.17187151101808384, 0.17154987498520347, 0.15794777758144782, 0.16920419355909724, 0.16671333018709955, 0.19469719044817488, 0.16021612842761845, 0.158022219601577, 0.14056924241476498]
13 [0.19158198260195267, 0.16635928226034175, 0.16275925894562426, 0.17355035252732334, 0.15263791449663464, 0.18407299584854334, 0.17408424908800477, 0.17366856525206778, 0.19633340943069522, 0.17154987498520347, 0.17154987498520347, 0.1747237339124493, 0.16920419355909724, 0.16815030602405626, 0.16671333018709955, 0.18244260495706582, 0.158022219601577, 0.15794777758144782, 0.1544833566564281, 0.14056924241476498]
14 [0.13663487138246477, 0.15834338508737275, 0.15224639341672538, 0.15708842207894438, 0.17529731750583696, 0.13867200693339043, 0.17366856525206778, 0.17355035252732334, 0.1797175601558177, 0.21855129363048784, 0.16920419355909724, 0.16815030602405626, 0.16671333018709955, 0.16635928226034175, 0.16275925894562426, 0.158022219601577, 0.15794777758144782, 0.1544833566564281, 0.15889469645821366, 0.14056924241476498]
15 [0.14991945289086306, 0.1524130602451022, 0.15477065047699246, 0.14902005801006069, 0.1609357336206331, 0.16437101148606226, 0.16815030602405626, 0.16671333018709955, 0.16635928226034175, 0.15582309970706168, 0.15889469645821366, 0.15834338508737275, 0.16533200128691872, 0.14972186093126127, 0.15708842207894438, 0.1544833566564281, 0.15224639341672538, 0.14056924241476498, 0.13867200693339043, 0.13663487138246477]
16 [0.15871710378700196, 0.13188052013576446, 0.15281615108268076, 0.143607046936281, 0.17104596067369662, 0.15192769799221395, 0.1930438116162427, 0.15834338508737275, 0.1597603207247208, 0.15582309970706168, 0.15477065047699246, 0.1544833566564281, 0.1524130602451022, 0.1626070764139869, 0.14991945289086306, 0.14972186093126127, 0.14902005801006069, 0.14056924241476498, 0.13867200693339043, 0.13663487138246477]
17 [0.15185613829540623, 0.13867200693339043, 0.15397942338018247, 0.14462597127279053, 0.1519484368042365, 0.15142097690279976, 0.15582309970706168, 0.15477065047699246, 0.1544833566564281, 0.15281615108268076, 0.14309945531221396, 0.15192769799221395, 0.14991945289086306, 0.14972186093126127, 0.14902005801006069, 0.1440254915286166, 0.14056924241476498, 0.14476770475075243, 0.16635458904029196, 0.13188052013576446]
18 [0.16201279083908, 0.13537212199715418, 0.1562490042134024, 0.1425588110679316, 0.15824383421915628, 0.1547756308758156, 0.1919488871734821, 0.16632548835254443, 0.15185613829540623, 0.15142097690279976, 0.14991945289086306, 0.14972186093126127, 0.16521307804154237, 0.14476770475075243, 0.14462597127279053, 0.1440254915286166, 0.14309945531221396, 0.14056924241476498, 0.13867200693339043, 0.13188052013576446]
